,SEGMENTO,SEGMENTO_II,SUBSEGMENTO,TIPO,TIPO_II,SUBTIPO,SUBTIPO_II,INGREDIENTES,SABOR,PRESENTACION,ENVASE,RECURSO,UNIDADES_EN_000
431,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,100,32.724999999999994
432,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,105,218.152
433,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,103,0.0
434,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,141,703.996
435,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,221,0.038
436,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,2845,871.335
437,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,301,0.07300000000000001
438,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,7652,293.836
439,CALDILLO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO_II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,141,5.33
440,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,300,0.005
441,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,CHAROLA,8436,0.0
442,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,100,0.005
443,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1034,12.700000000000001
444,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1050,0.112
445,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1095,0.381
446,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,110,7.0969999999999995
447,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1110,0.003
448,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,114,4.616
449,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1242,0.23299999999999998
450,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,146,0.038
451,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,151,1.3880000000000001
452,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1603,0.0
453,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,186,0.002
454,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,301,0.533
455,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,3261,0.0
456,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,3601,1.116
457,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,3654,2.755
458,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,616,0.001
459,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,78,0.211
460,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,100,0.0
461,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOTE,300,0.002
462,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1034,62.891
463,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1050,0.684
464,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1095,1.264
465,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,110,32.579
466,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1110,0.012
467,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,114,9.715
468,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1242,0.787
469,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,146,0.109
470,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,151,3.076
471,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,301,1.185
472,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,3601,3.054
473,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,3654,14.128
474,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,78,0.205
475,CEBOLLA,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,100,0.002
476,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,102,0.739
477,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,201,0.572
478,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,225,0.776
479,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,107,0.005
480,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,101,0.0
481,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,102,27.031
482,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1034,0.48
483,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1097,0.212
484,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,2045,0.006
485,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,301,0.0
486,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,7816,0.125
487,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,8,0.056
488,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,874,0.0
489,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,100,4204.884
490,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,102,514.826
491,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,168,0.045
492,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,2445,0.0
493,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,300,0.057
494,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,301,0.283
495,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,3654,9.206
496,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,3710,241.757
497,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,4342,0.001
498,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,5889,20.744
499,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,7680,0.002
500,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,TETRA,100,0.0
501,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,102,4.788
502,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,201,2.129
503,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,225,5.621
504,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,107,0.007
505,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,102,0.024
506,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1034,4.296
507,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1097,0.601
508,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1603,0.109
509,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,2045,0.003
510,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,46,0.003
511,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,6031,0.004
512,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,7816,0.302
513,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,8,0.036000000000000004
514,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,8163,0.003
515,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,100,13872.527
516,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,102,1565.059
517,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1024,0.30000000000000004
518,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,168,0.004
519,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,300,0.157
520,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,301,0.063
521,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,3654,32.656
522,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,3710,143.383
523,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,4274,0.025
524,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,5889,51.975
525,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,7432,0.002
526,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,8970,1.64
527,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,8971,0.03
528,CHAMPINONES,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,SIN PRESENTACION,TETRA,100,0.001
529,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,4138,0.0
530,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,BOLSA,7114,8.203
531,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,CARTON,107,0.0
532,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,1031,27.202
533,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,FRASCO,3601,0.047
534,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,100,974.8340000000001
535,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,101,1207.431
536,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,102,4.321
537,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,105,65.332
538,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,107,0.0
539,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1119,0.004
540,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,1122,0.0
541,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,2202,0.393
542,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,3680,0.077
543,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,4138,0.856
544,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,4477,2.345
545,CHICHARO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,OTR. INGREDIENTES,SIN SABOR,SIN PRESENTACION,LATA,5636,0.0
